TRANSACTION_ID,DATE,PLAYER_ID,PLAYER_AGE,PLAYER_GENDER,HOME_COUNTRY,HOME_CITY,GAME_CATEGORY,GAME_NAME,TABLE_MINIMUM_BET,IS_PREMIUM_PLAYER,DURATION_SPENT,CHIPS_WON_OR_LOST,NUMBER_OF_DAYS_SPENT_IN_CASINO,STAYED_AT_CASINO_HOTEL,AMOUNT_SPENT_IN_HOTEL_STAY,NUMBER_OF_DAYS_SPENT_IN_HOTEL,NUMBER_OF_RESTAURANT_VISITS,AMOUNT_SPENT_IN_CASINO_RESTAURANT,NUMBER_OF_CONCIERGE_VISITS,AMOUNT_SPENT_IN_SPA,NUMBER_OF_SPA_VISITS,IS_LOYALTY_CARD_HOLDER,REVENUE_MADE_BY_CASINO_FROM_PLAYER
6754,17-09-2023,735,68,Female,India,Delhi,Slot games,3D Slots,333.98,FALSE,4.55,-531,12,FALSE,0,0,2,20.14,1,170.74,0,TRUE,721.88
6755,08-05-2024,5079,48,Female,India,Delhi,Table games,Roulette,612.63,FALSE,2.61,871,24,TRUE,120.59,24,3,288.09,2,685.38,4,FALSE,223.06
6756,04-05-2023,3797,78,Female,India,Mumbai,Slot games,Video Slots,213.59,TRUE,6.08,-666,20,FALSE,0,0,1,26.41,8,49.71,1,FALSE,742.12
6757,16-05-2022,4602,53,Female,US,San Jose,Speciality Number Games,Keno,830.44,TRUE,1.19,-793,9,FALSE,0,0,7,189.83,9,846.82,1,FALSE,1829.65
6758,19-12-2022,3376,54,Female,India,Jaipur,Table games,Roulette,934.92,FALSE,2.56,-393,13,FALSE,0,0,0,53.04,7,758.97,2,TRUE,1205.01
6759,07-01-2023,8122,73,Female,UK,Sheffield,Table games,Roulette,78.76,FALSE,2.36,-26,4,TRUE,1090.77,4,6,237.2,7,212.93,1,FALSE,1566.9
6760,22-10-2021,5773,46,Male,US,Dallas,Slot games,Video Slots,195.81,FALSE,3.63,-147,15,TRUE,1312.99,15,5,73.44,6,777.81,0,FALSE,2311.24
6761,21-08-2024,6476,73,Female,UK,Liverpool,Slot games,3D Slots,295.03,FALSE,1.27,-791,6,TRUE,3030.33,6,2,59.01,4,230.94,4,FALSE,4111.28
6762,18-08-2022,499,44,Male,Singapore,Singapore,Table games,Baccarat,392.85,FALSE,1.42,-897,4,FALSE,0,0,2,199.46,1,231.26,4,FALSE,1327.72
6763,27-01-2022,3966,71,Male,Singapore,Singapore,Speciality Number Games,Bingo,7.66,FALSE,7.97,-918,10,FALSE,0,0,9,156.91,9,828.5,1,TRUE,1903.41
6764,06-10-2021,8883,61,Male,US,San Jose,Table games,Poker,525.96,FALSE,2.87,412,14,TRUE,4414.16,14,9,395.24,3,162.47,3,FALSE,4559.87
6765,28-06-2022,2504,63,Female,Singapore,Singapore,Slot games,3D Slots,664.01,FALSE,2.2,19,17,FALSE,0,0,9,92.55,6,829.24,3,TRUE,902.79
6766,05-04-2022,4300,49,Male,US,New York,Slot games,3D Slots,693.93,FALSE,2.95,-418,17,FALSE,0,0,2,358.43,7,563.06,3,FALSE,1339.49
6767,28-04-2022,4432,48,Male,US,New York,Speciality Number Games,Wheel of Fortune,547.37,FALSE,1.78,484,5,FALSE,0,0,5,253.02,1,808.65,3,FALSE,577.67
6768,15-01-2024,1150,40,Female,Singapore,Singapore,Slot games,3D Slots,833.34,FALSE,7.67,-995,11,FALSE,0,0,3,191.17,8,742.28,3,TRUE,1928.45
6769,23-08-2022,6965,31,Female,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,601.18,TRUE,2.57,221,20,TRUE,2028.98,20,2,229.82,5,441.91,3,FALSE,2479.71
6770,29-01-2022,6798,49,Male,Singapore,Singapore,Table games,Blackjack,688.59,FALSE,3.35,-674,5,FALSE,0,0,3,282.56,4,71.35,1,TRUE,1027.91
6771,11-09-2022,2675,60,Female,UK,Cardiff,Speciality Number Games,Keno,919.98,FALSE,5.1,-689,15,FALSE,0,0,5,263.07,5,235.99,1,FALSE,1188.06
6772,25-10-2023,7481,56,Female,US,New York,Table games,Roulette,822.65,FALSE,2.89,558,4,FALSE,0,0,3,179.65,6,869.35,0,FALSE,491
6773,19-10-2021,9253,53,Male,UK,Manchester,Slot games,3D Slots,518.76,TRUE,3.16,-635,15,TRUE,3978.98,15,4,394.43,1,726.32,0,FALSE,5734.73
6774,28-07-2024,4220,38,Male,Singapore,Singapore,Slot games,3D Slots,57.37,FALSE,6.65,-904,23,TRUE,1708.69,23,0,483.92,8,27.3,0,FALSE,3123.91
6775,30-10-2022,4293,25,Male,UK,Glasgow,Speciality Number Games,Keno,507.49,FALSE,5.23,819,23,TRUE,2504.31,23,0,454.16,4,894.84,0,TRUE,3034.31
6776,05-04-2022,6502,44,Female,UK,Edinburgh,Slot games,3D Slots,883.36,FALSE,4.85,-929,9,TRUE,2336.07,9,9,152.42,1,910.96,3,FALSE,4328.45
6777,17-06-2024,9371,72,Male,US,San Antonio,Slot games,Classic Slots,47.56,FALSE,5.99,-911,28,FALSE,0,0,6,417.8,6,691.7,0,FALSE,2020.5
6778,20-03-2022,2455,71,Male,US,San Jose,Slot games,Video Slots,37.19,FALSE,2.44,-5,12,TRUE,4579.04,12,1,76.86,5,131.25,2,FALSE,4792.15
6779,16-03-2024,669,73,Male,UK,Birmingham,Speciality Number Games,Keno,310.69,TRUE,6.96,238,25,TRUE,3376.36,25,7,282.4,6,748.64,2,FALSE,4169.4
6780,07-10-2021,9576,70,Male,UK,Glasgow,Slot games,Classic Slots,982.65,TRUE,7,-166,4,TRUE,1987.86,4,5,110.78,8,459.34,0,FALSE,2723.98
6781,02-01-2023,1593,68,Male,US,Los Angeles,Speciality Number Games,Wheel of Fortune,183.94,FALSE,7.73,922,12,TRUE,4919.58,12,5,74.84,2,511.17,2,FALSE,4583.59
6782,10-11-2021,3984,58,Male,UK,Leeds,Slot games,Classic Slots,543.45,TRUE,5.38,-369,22,FALSE,0,0,5,280.98,5,88.6,1,TRUE,738.58
6783,04-04-2022,1532,67,Female,US,Houston,Table games,Roulette,884.08,FALSE,4.44,-752,18,TRUE,101.47,18,3,194.73,2,941.83,4,FALSE,1990.03
6784,15-11-2023,9372,42,Female,Singapore,Singapore,Table games,Baccarat,770.06,FALSE,2.46,-171,29,FALSE,0,0,9,301.75,0,387.23,3,FALSE,859.98
6785,28-02-2023,5826,60,Female,UK,Birmingham,Speciality Number Games,Bingo,772.31,FALSE,1.72,949,20,FALSE,0,0,4,137.74,1,691.78,0,FALSE,-119.48
6786,30-04-2024,1456,42,Female,India,Pune,Speciality Number Games,Keno,591.4,FALSE,5.25,-322,29,FALSE,0,0,7,220.66,5,28.22,1,FALSE,570.88
6787,06-12-2021,4078,67,Male,UK,London,Slot games,Classic Slots,625.83,FALSE,7.71,353,25,FALSE,0,0,5,42.92,6,248.46,1,FALSE,-61.62
6788,29-03-2024,3854,36,Female,India,Delhi,Slot games,Video Slots,617.28,TRUE,1.7,94,21,FALSE,0,0,9,153.76,7,488.66,3,FALSE,548.42
6789,28-09-2022,3174,59,Female,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,96.51,TRUE,1.71,217,29,TRUE,4077.41,29,6,191.75,8,532.73,4,FALSE,4584.89
6790,25-11-2023,1177,25,Female,Singapore,Singapore,Speciality Number Games,Bingo,461.73,FALSE,2.9,-258,17,TRUE,1988.33,17,5,118.2,9,989.01,4,FALSE,3353.54
6791,27-12-2021,5032,72,Female,India,Bangalore,Speciality Number Games,Keno,286.49,FALSE,3.63,268,7,FALSE,0,0,5,45.22,5,644.48,2,FALSE,421.7
6792,03-02-2024,999,33,Female,India,Bangalore,Slot games,3D Slots,635.29,TRUE,7.23,885,27,FALSE,0,0,2,212.15,5,123.31,0,FALSE,-549.54
6793,18-03-2022,4219,61,Female,UK,Sheffield,Table games,Blackjack,620.33,FALSE,6.29,214,29,FALSE,0,0,9,314.93,0,561.64,0,FALSE,662.57
6794,15-03-2024,6688,78,Male,Singapore,Singapore,Table games,Roulette,101.95,FALSE,4.41,-218,8,TRUE,1278.8,8,1,358.62,4,381.14,4,FALSE,2236.56
6795,29-04-2024,8955,74,Female,Singapore,Singapore,Table games,Roulette,237.5,FALSE,2.96,419,5,FALSE,0,0,1,288.37,8,378.67,4,FALSE,248.04
6796,03-07-2023,7374,64,Male,India,Delhi,Slot games,3D Slots,650.9,TRUE,5.6,743,4,TRUE,1668.86,4,8,401.61,7,668.05,0,FALSE,1995.52
6797,30-10-2023,8450,65,Male,US,Los Angeles,Slot games,Video Slots,716.93,FALSE,5.01,971,5,FALSE,0,0,4,131.26,3,48.43,3,FALSE,-791.31
6798,01-07-2024,8291,40,Female,UK,Edinburgh,Slot games,Video Slots,172.18,TRUE,5.66,216,3,FALSE,0,0,8,367.9,9,843.3,1,FALSE,995.2
6799,25-01-2023,6600,77,Female,US,Chicago,Table games,Blackjack,367.25,FALSE,1.87,799,20,TRUE,1539.59,20,9,267.17,4,810.95,3,TRUE,1818.71
6800,17-09-2023,2375,76,Male,UK,Sheffield,Speciality Number Games,Wheel of Fortune,710.09,FALSE,7.36,-566,27,TRUE,3491.72,27,8,170.28,6,453.38,2,TRUE,4681.38
6801,24-02-2024,7544,78,Female,India,Mumbai,Speciality Number Games,Wheel of Fortune,841.51,FALSE,5.62,995,17,FALSE,0,0,7,66.26,9,885.85,3,FALSE,-42.89
6802,07-03-2022,3718,76,Female,India,Ahmedabad,Speciality Number Games,Keno,735.05,FALSE,1.65,563,8,TRUE,2724.13,8,1,77.17,3,601.27,1,FALSE,2839.57
6803,19-12-2022,1697,75,Female,UK,Cardiff,Speciality Number Games,Keno,698.97,TRUE,5.16,-934,24,FALSE,0,0,6,457.56,9,908.2,1,FALSE,2299.76
6804,31-12-2022,4976,63,Male,UK,London,Speciality Number Games,Wheel of Fortune,350.33,TRUE,6.45,184,4,TRUE,4087.29,4,9,168.42,7,417.53,0,FALSE,4489.24
6805,27-06-2022,1727,34,Male,Singapore,Singapore,Slot games,Video Slots,229.06,FALSE,2.82,-576,7,FALSE,0,0,4,316.58,0,455.79,0,FALSE,1348.37
6806,02-07-2023,5601,72,Female,US,Houston,Table games,Craps,150.71,FALSE,3.35,-276,27,FALSE,0,0,7,179.32,1,434.33,0,TRUE,889.65
6807,17-01-2022,8578,80,Female,UK,Cardiff,Speciality Number Games,Keno,582.57,FALSE,4.02,486,22,TRUE,1145.46,22,5,48.5,3,574.96,1,FALSE,1282.92
6808,18-09-2021,2483,74,Female,India,Surat,Speciality Number Games,Wheel of Fortune,275.11,FALSE,4.57,264,10,TRUE,4811.39,10,9,46.29,5,448.6,4,FALSE,5042.28
6809,11-04-2022,5651,75,Female,India,Mumbai,Speciality Number Games,Bingo,108.77,FALSE,5.25,-812,24,FALSE,0,0,8,351.99,7,877.94,2,FALSE,2041.93
6810,24-06-2023,6386,32,Female,India,Mumbai,Speciality Number Games,Bingo,355.61,FALSE,2.49,-466,4,TRUE,3691.95,4,1,343.31,3,846.53,3,FALSE,5347.79
6811,16-06-2024,4564,50,Male,India,Kolkata,Table games,Craps,580.13,TRUE,7.44,-480,4,FALSE,0,0,4,478.56,4,173.97,0,FALSE,1132.53
6812,11-06-2023,9537,69,Male,UK,Bristol,Slot games,Classic Slots,739.35,TRUE,6.14,-214,17,TRUE,3166.41,17,7,306.96,5,524.26,4,FALSE,4211.63
6813,28-01-2024,5092,78,Female,UK,Leeds,Speciality Number Games,Bingo,647.18,TRUE,2.4,24,8,TRUE,3651.02,8,5,381.47,3,737.93,0,FALSE,4746.42
6814,06-11-2023,9237,51,Female,Singapore,Singapore,Slot games,3D Slots,108.63,FALSE,6.44,-89,8,TRUE,3940.78,8,8,145.28,7,787.27,1,FALSE,4962.33
6815,17-08-2024,3986,77,Male,India,Jaipur,Speciality Number Games,Keno,841.61,TRUE,5.19,-622,27,TRUE,551.49,27,3,168.3,9,519.91,1,FALSE,1861.7
6816,22-12-2023,7870,77,Female,UK,Birmingham,Slot games,3D Slots,909.41,FALSE,4.59,452,22,FALSE,0,0,3,37.09,0,675.5,2,FALSE,260.59
6817,06-08-2022,3195,72,Male,UK,Birmingham,Slot games,Video Slots,108.14,FALSE,6.75,-28,6,TRUE,4695.72,6,9,163.67,2,358.24,2,FALSE,5245.63
6818,02-04-2023,1798,58,Female,UK,Edinburgh,Slot games,Video Slots,798.71,TRUE,4.12,919,7,TRUE,3988.97,7,3,473.85,9,988.51,1,FALSE,4532.33
6819,08-09-2021,877,72,Male,US,Phoenix,Slot games,Video Slots,761.83,TRUE,7.23,-114,6,FALSE,0,0,9,310.24,7,261.91,1,TRUE,686.15
6820,19-10-2021,1027,78,Female,UK,Liverpool,Slot games,Classic Slots,532.12,FALSE,4.76,-875,28,TRUE,4504.26,28,3,297.31,0,537.38,0,FALSE,6213.95
6821,15-05-2022,8339,37,Male,Singapore,Singapore,Speciality Number Games,Bingo,488.06,FALSE,4.64,-122,22,FALSE,0,0,5,368.77,5,877.33,0,FALSE,1368.1
6822,14-09-2022,8297,49,Female,UK,Cardiff,Slot games,3D Slots,196.78,TRUE,3.11,497,8,TRUE,612.25,8,9,300.34,2,224.7,1,TRUE,640.29
6823,24-10-2021,8389,63,Male,US,Philadelphia,Table games,Baccarat,311.81,FALSE,3.44,-147,1,FALSE,0,0,9,471.49,3,174.3,2,FALSE,792.79
6824,22-08-2024,244,59,Female,UK,Cardiff,Table games,Roulette,639.58,TRUE,4.81,91,15,FALSE,0,0,5,194.94,4,520.55,0,FALSE,624.49
6825,29-03-2022,9597,70,Female,US,San Jose,Slot games,Video Slots,974.15,FALSE,1.41,-922,8,FALSE,0,0,3,469.25,4,402.8,3,FALSE,1794.05
6826,15-04-2022,5111,48,Male,US,Chicago,Slot games,Classic Slots,616.7,FALSE,1.53,-159,7,FALSE,0,0,9,226.95,5,600.5,4,TRUE,986.45
6827,12-03-2023,9903,60,Female,UK,Cardiff,Slot games,3D Slots,433.94,TRUE,2.5,-900,28,TRUE,2331.38,28,8,227.22,4,426.78,4,TRUE,3885.38
6828,10-09-2023,736,79,Male,Singapore,Singapore,Table games,Baccarat,347.88,TRUE,6.5,-909,2,TRUE,3991.13,2,8,65.79,3,182.79,2,FALSE,5148.71
6829,22-12-2022,1234,60,Female,Singapore,Singapore,Slot games,Classic Slots,703.27,FALSE,2.78,690,2,FALSE,0,0,0,275.71,0,340.83,4,FALSE,-73.46
6830,03-09-2023,6875,56,Female,US,Phoenix,Table games,Blackjack,449.64,TRUE,2.93,571,8,TRUE,2573.38,8,7,256.78,5,840.99,3,FALSE,3100.15
6831,05-11-2023,3362,69,Male,India,Jaipur,Speciality Number Games,Keno,331.4,FALSE,4.9,-260,10,TRUE,4689.98,10,7,138.81,0,816.33,3,FALSE,5905.12
6832,22-02-2022,4219,61,Female,UK,Sheffield,Speciality Number Games,Wheel of Fortune,414.53,FALSE,3.6,-73,6,FALSE,0,0,9,448.08,8,671.2,1,FALSE,1192.28
6833,25-03-2022,8614,79,Female,India,Pune,Table games,Poker,660.94,TRUE,5.12,421,4,TRUE,692.69,4,4,393.51,0,81.82,2,FALSE,747.02
6834,21-05-2024,4673,57,Male,US,Philadelphia,Speciality Number Games,Wheel of Fortune,618.08,FALSE,3.24,-501,3,TRUE,3436.63,3,5,263.89,8,179,2,FALSE,4380.52
6835,25-04-2022,4072,63,Female,UK,Liverpool,Speciality Number Games,Bingo,542,FALSE,3.41,-666,21,TRUE,4143.83,21,8,338.82,9,450.99,3,FALSE,5599.64
6836,13-07-2022,370,67,Male,India,Bangalore,Table games,Poker,564.4,FALSE,7.81,258,23,TRUE,4373.09,23,0,212.31,6,847.52,1,TRUE,5174.92
6837,10-09-2023,619,60,Female,Singapore,Singapore,Speciality Number Games,Bingo,78.23,FALSE,5.11,-809,9,TRUE,614.05,9,2,301.45,6,804.82,3,TRUE,2529.32
6838,08-08-2023,8158,50,Female,US,Dallas,Speciality Number Games,Wheel of Fortune,244.12,FALSE,4.16,-693,22,TRUE,1052.89,22,0,388.51,5,273.8,3,TRUE,2408.2
6839,12-03-2024,6765,29,Male,Singapore,Singapore,Table games,Craps,524.23,FALSE,2.33,591,6,TRUE,2699.41,6,3,58.26,8,326.3,0,FALSE,2492.97
6840,27-07-2022,5753,63,Female,US,Los Angeles,Table games,Poker,122.85,FALSE,1.62,-982,17,TRUE,2728.8,17,0,275.68,6,993.45,4,FALSE,4979.93
6841,20-10-2023,7815,68,Male,US,Dallas,Slot games,Video Slots,507.82,FALSE,1.35,-408,25,TRUE,4775.17,25,5,124.17,1,422.46,2,FALSE,5729.8
6842,15-11-2021,3649,43,Male,US,Houston,Speciality Number Games,Bingo,580.62,FALSE,5.4,540,4,FALSE,0,0,4,128.41,0,321.8,3,FALSE,-89.79
6843,23-08-2024,3154,35,Male,UK,Cardiff,Table games,Blackjack,856.96,FALSE,5.77,834,23,FALSE,0,0,0,204.2,9,399.77,1,FALSE,-230.03
6844,31-01-2023,4900,43,Male,India,Ahmedabad,Table games,Craps,257.91,FALSE,7.34,509,2,FALSE,0,0,0,117.45,2,91.38,0,FALSE,-300.17
6845,15-08-2022,1547,51,Female,India,Hyderabad,Table games,Poker,840.77,TRUE,6.21,135,29,FALSE,0,0,5,354.68,8,865.07,1,FALSE,1084.75
6846,02-02-2024,3061,68,Male,US,Chicago,Table games,Craps,972.01,TRUE,4.63,-329,5,FALSE,0,0,6,380.58,9,828.29,2,FALSE,1537.87
6847,09-04-2023,1524,55,Male,US,Houston,Slot games,Video Slots,50.79,TRUE,6.16,902,6,FALSE,0,0,9,477.29,2,575.52,1,TRUE,150.81
6848,22-04-2023,1177,25,Female,Singapore,Singapore,Table games,Roulette,339.6,FALSE,6.65,-652,15,FALSE,0,0,0,288.54,1,394.49,3,FALSE,1335.03
6849,09-12-2023,1521,62,Male,India,Kolkata,Speciality Number Games,Bingo,437.2,FALSE,2.5,-265,25,TRUE,2917.59,25,3,325.32,5,199.75,4,FALSE,3707.66
6850,11-03-2023,9927,48,Male,Singapore,Singapore,Slot games,3D Slots,958.72,FALSE,3.06,230,24,TRUE,3159.71,24,5,293.14,7,474.18,0,FALSE,3697.03
6851,10-04-2023,2089,62,Female,US,Phoenix,Speciality Number Games,Bingo,851.06,TRUE,1.41,630,10,TRUE,2725.2,10,3,181.47,6,399.32,4,FALSE,2675.99
6852,23-02-2024,9439,76,Male,UK,Edinburgh,Speciality Number Games,Keno,423.47,FALSE,7.92,-922,6,FALSE,0,0,5,82.71,1,846.8,3,FALSE,1851.51
6853,06-05-2023,5807,39,Female,US,Chicago,Table games,Craps,376.35,FALSE,7.63,-369,26,TRUE,2823.83,26,6,456.58,5,129.82,0,FALSE,3779.23
6854,05-02-2024,2981,50,Female,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,835.58,FALSE,2.75,-612,5,FALSE,0,0,2,183.19,6,558.33,1,FALSE,1353.52
6855,16-09-2023,5427,80,Male,UK,Edinburgh,Speciality Number Games,Keno,822.12,TRUE,2.28,592,22,FALSE,0,0,7,375.2,7,183.42,2,FALSE,-33.38
6856,20-09-2022,2341,71,Female,UK,Edinburgh,Slot games,Video Slots,374.04,FALSE,1.61,513,21,FALSE,0,0,0,127.7,1,106.38,1,TRUE,-278.92
6857,20-02-2023,9935,75,Female,US,Phoenix,Speciality Number Games,Bingo,396.58,FALSE,1.95,-394,14,TRUE,3744.65,14,4,179.38,3,269.95,3,TRUE,4587.98
6858,15-04-2022,7614,77,Female,Singapore,Singapore,Slot games,3D Slots,265.06,TRUE,3.48,301,15,TRUE,4292.19,15,9,135.9,8,972.93,3,FALSE,5100.02
6859,07-07-2023,7741,71,Male,Singapore,Singapore,Table games,Roulette,82.79,TRUE,2.58,572,4,FALSE,0,0,3,262.4,0,973.95,4,TRUE,664.35
6860,05-09-2022,2961,64,Male,India,Mumbai,Slot games,Classic Slots,507.73,FALSE,7.26,395,18,TRUE,3177.52,18,6,133.82,4,746.16,1,FALSE,3662.5
6861,26-03-2024,5676,75,Male,India,Ahmedabad,Table games,Blackjack,826.8,FALSE,2.45,-483,27,FALSE,0,0,9,308.41,8,668.66,1,FALSE,1460.07
6862,09-02-2022,6182,78,Female,India,Delhi,Slot games,3D Slots,409.75,FALSE,6.53,-699,16,TRUE,4709.93,16,9,155.13,2,437.29,3,FALSE,6001.35
6863,04-11-2023,1190,38,Female,UK,Edinburgh,Slot games,3D Slots,882.74,FALSE,1.25,502,15,FALSE,0,0,0,291.01,3,915.36,0,TRUE,704.37
6864,20-10-2021,9292,44,Male,India,Bangalore,Speciality Number Games,Wheel of Fortune,713.14,FALSE,7.04,-878,26,FALSE,0,0,2,234.34,3,658.1,4,FALSE,1770.44
6865,22-02-2022,2964,70,Male,US,San Diego,Slot games,3D Slots,38.12,FALSE,4.38,774,21,TRUE,595.42,21,1,196.26,3,669.41,2,FALSE,687.09
6866,16-12-2023,1097,58,Male,India,Hyderabad,Speciality Number Games,Bingo,468.52,TRUE,7.42,888,22,FALSE,0,0,4,185.4,4,726.25,2,FALSE,23.65
6867,02-10-2022,4322,36,Female,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,638.77,FALSE,6.42,234,5,TRUE,4618.31,5,9,136.48,6,365.74,3,FALSE,4886.53
6868,07-09-2021,1783,74,Female,US,Philadelphia,Table games,Poker,494.09,FALSE,4.24,667,6,TRUE,4217.07,6,9,444.82,0,169.62,4,FALSE,4164.51
6869,20-04-2024,6380,45,Male,US,Phoenix,Table games,Roulette,125.38,FALSE,1.51,-314,27,FALSE,0,0,5,27.56,0,723.8,1,FALSE,1065.36
6870,30-08-2024,1124,75,Male,US,San Antonio,Slot games,3D Slots,386.44,FALSE,5.22,-153,21,TRUE,3379.45,21,1,386.49,8,635.45,3,TRUE,4554.39
6871,19-04-2023,4795,74,Male,UK,Bristol,Slot games,Video Slots,591.85,FALSE,6.78,-79,29,TRUE,3824.91,29,9,355.54,2,407.71,4,FALSE,4667.16
6872,27-06-2023,9766,61,Male,UK,Sheffield,Speciality Number Games,Bingo,684.37,TRUE,3.01,969,5,TRUE,4829.42,5,1,33.09,0,702.06,3,TRUE,4595.57
6873,06-10-2022,3424,37,Female,UK,Leeds,Speciality Number Games,Wheel of Fortune,754.72,FALSE,1.54,-654,8,TRUE,784.32,8,2,278.38,3,633.34,1,TRUE,2350.04
6874,01-10-2022,6479,69,Female,UK,Manchester,Table games,Baccarat,433.27,TRUE,5.01,682,13,FALSE,0,0,0,60.18,1,59.65,2,FALSE,-562.17
6875,05-01-2024,2659,34,Female,UK,Sheffield,Slot games,Video Slots,708.1,FALSE,5.08,908,15,FALSE,0,0,2,169.83,4,816.83,2,FALSE,78.66
6876,20-01-2023,3674,57,Male,UK,Birmingham,Speciality Number Games,Wheel of Fortune,527.47,FALSE,2.54,-152,24,FALSE,0,0,0,106.63,1,267.36,0,FALSE,525.99
6877,07-04-2023,9992,31,Female,US,Phoenix,Speciality Number Games,Wheel of Fortune,969.79,FALSE,6.39,863,19,FALSE,0,0,7,382.9,9,655.93,4,FALSE,175.83
6878,31-08-2024,9232,61,Male,US,San Jose,Speciality Number Games,Wheel of Fortune,610.23,FALSE,4.25,7,29,TRUE,3838.27,29,7,457.11,4,741.08,0,TRUE,5029.46
6879,24-02-2024,559,78,Male,US,Phoenix,Slot games,Video Slots,677.75,FALSE,5.93,-231,3,FALSE,0,0,1,344.42,5,801.77,2,FALSE,1377.19
6880,21-03-2023,1825,34,Male,US,Chicago,Table games,Blackjack,358.79,TRUE,3.73,-90,26,TRUE,1408.65,26,4,149.21,5,417.21,1,FALSE,2065.07
6881,25-04-2023,2904,80,Female,India,Jaipur,Speciality Number Games,Keno,651.99,FALSE,1.49,-108,11,FALSE,0,0,5,299.04,0,801.37,3,FALSE,1208.41
6882,31-07-2023,8080,72,Female,UK,Manchester,Slot games,Video Slots,872.5,FALSE,3.82,228,20,TRUE,3458.12,20,4,163.55,0,865,2,FALSE,4258.67
6883,06-11-2023,1887,56,Female,UK,Leeds,Table games,Craps,700.65,FALSE,5.19,651,25,FALSE,0,0,5,472.11,8,49.07,3,FALSE,-129.82
6884,15-08-2022,428,72,Female,UK,Birmingham,Slot games,3D Slots,89.4,FALSE,2.65,-206,21,TRUE,522.58,21,8,305.87,1,670.08,1,FALSE,1704.53
6885,14-08-2024,6789,77,Male,US,San Jose,Speciality Number Games,Bingo,290.81,TRUE,6.26,-269,17,TRUE,678.54,17,9,178.96,6,288.16,3,FALSE,1414.66
6886,08-09-2023,2951,75,Female,UK,Birmingham,Table games,Poker,99.62,TRUE,3.71,-827,27,FALSE,0,0,9,469.4,0,432.24,3,FALSE,1728.64
6887,22-02-2023,6455,46,Male,UK,Birmingham,Table games,Blackjack,191.88,TRUE,5.66,-556,27,TRUE,421.43,27,7,246.94,2,382.42,4,FALSE,1606.79
6888,30-08-2024,3690,76,Female,Singapore,Singapore,Slot games,3D Slots,856.73,FALSE,7.92,210,24,TRUE,3835.98,24,4,318.8,0,202.43,4,FALSE,4147.21
6889,05-05-2023,5908,72,Female,Singapore,Singapore,Table games,Roulette,528.99,TRUE,3.68,110,17,FALSE,0,0,7,53.23,0,971.24,3,TRUE,914.47
6890,16-12-2022,8633,77,Female,India,Bangalore,Table games,Blackjack,959.52,FALSE,6.91,760,8,FALSE,0,0,2,429.31,7,626.27,0,FALSE,295.58
6891,27-06-2023,6757,72,Female,India,Bangalore,Slot games,Video Slots,230.54,TRUE,7.41,367,22,TRUE,694.66,22,1,80.1,0,26.29,4,FALSE,434.05
6892,25-10-2022,8654,28,Male,UK,Birmingham,Table games,Craps,437.54,FALSE,3.96,263,10,FALSE,0,0,5,465.09,5,211.82,4,FALSE,413.91
6893,24-04-2022,3289,76,Female,US,San Jose,Slot games,Classic Slots,46.16,TRUE,4.99,-100,16,FALSE,0,0,9,491.49,8,609.34,3,TRUE,1200.83
6894,09-04-2024,9218,79,Male,Singapore,Singapore,Slot games,Video Slots,433.77,FALSE,4.25,151,12,TRUE,2210.3,12,1,368.74,1,359.87,0,FALSE,2787.91
6895,19-04-2024,479,59,Female,US,San Antonio,Slot games,Video Slots,315.65,FALSE,7.09,348,21,TRUE,3750.44,21,1,263.26,2,680.38,1,FALSE,4346.08
6896,20-11-2022,1037,67,Female,India,Bangalore,Speciality Number Games,Bingo,311.53,FALSE,2,-629,6,TRUE,3836.59,6,4,111.39,8,379.19,0,FALSE,4956.17
6897,16-10-2022,8929,68,Male,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,742.27,FALSE,5.62,25,10,TRUE,2845.11,10,0,51.36,7,982.78,2,FALSE,3854.25
6898,12-02-2022,2298,77,Male,India,Chennai,Slot games,3D Slots,685.72,FALSE,5.63,-266,25,TRUE,1767.93,25,1,39.79,3,898.27,3,FALSE,2971.99
6899,30-01-2024,3503,79,Female,UK,Edinburgh,Slot games,3D Slots,618.59,FALSE,2.87,412,13,FALSE,0,0,1,33.53,1,658.59,3,TRUE,280.12
6900,14-09-2022,4023,71,Female,US,San Diego,Slot games,3D Slots,553.11,FALSE,7.76,437,7,TRUE,566.46,7,8,94.6,8,278.92,4,FALSE,502.98
6901,06-08-2023,3510,73,Female,UK,Birmingham,Slot games,3D Slots,324.74,TRUE,1.79,755,8,TRUE,807.01,8,2,50.05,8,258.05,0,FALSE,360.11
6902,28-10-2022,4680,44,Male,UK,Edinburgh,Slot games,Classic Slots,880.72,FALSE,1.27,-1000,15,FALSE,0,0,2,50.47,7,626.66,0,FALSE,1677.13
6903,19-02-2022,473,76,Female,India,Delhi,Slot games,Video Slots,364.54,FALSE,6.82,869,18,TRUE,1705.76,18,2,371.68,5,876.16,1,FALSE,2084.6
6904,08-04-2024,2379,71,Female,UK,Birmingham,Slot games,Video Slots,67.93,TRUE,4.2,692,8,FALSE,0,0,8,80.16,4,489.84,1,FALSE,-122
